,site_name,date,time_created,time_updated,id,doi,date_accessed,instrument,type,units,surveyors,latitude,longitude,northing,easting,elevation,utm_zone,geom,time,depth,site_id,bottom_depth,comments,sample_a,sample_b,sample_c,value,veg_class,depth_class,...
239,Grand Mesa,2020-02-04,2021-06-01 18:41:26.641070+00:00,,6348,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.016119237579666,-108.14175030263954,4322453.0,747466.0,,12,POINT (747466 4322453),10:30:00-06:00,10.0,2S46,,,,,,-0.6,treeless,medium,
240,Grand Mesa,2020-02-04,2021-06-01 18:41:26.642447+00:00,,6349,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.016119237579666,-108.14175030263954,4322453.0,747466.0,,12,POINT (747466 4322453),10:30:00-06:00,0.0,2S46,,,,,,0.1,treeless,medium,
241,Grand Mesa,2020-02-10,2021-06-01 18:41:26.685966+00:00,,6359,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,119.0,6N17,,,,,,-3.8,sparse,deep,
242,Grand Mesa,2020-02-10,2021-06-01 18:41:26.687388+00:00,,6360,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,110.0,6N17,,,,,,-5.1,sparse,deep,
243,Grand Mesa,2020-02-10,2021-06-01 18:41:26.688828+00:00,,6361,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,100.0,6N17,,,,,,-4.8,sparse,deep,
244,Grand Mesa,2020-02-10,2021-06-01 18:41:26.690288+00:00,,6362,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,90.0,6N17,,,,,,-4.4,sparse,deep,
245,Grand Mesa,2020-02-10,2021-06-01 18:41:26.691618+00:00,,6363,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,80.0,6N17,,,,,,-4.0,sparse,deep,
246,Grand Mesa,2020-02-10,2021-06-01 18:41:26.693093+00:00,,6364,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,70.0,6N17,,,,,,-3.4,sparse,deep,
247,Grand Mesa,2020-02-10,2021-06-01 18:41:26.694743+00:00,,6365,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,60.0,6N17,,,,,,-3.0,sparse,deep,
248,Grand Mesa,2020-02-10,2021-06-01 18:41:26.696043+00:00,,6366,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,50.0,6N17,,,,,,-2.1,sparse,deep,
249,Grand Mesa,2020-02-10,2021-06-01 18:41:26.697324+00:00,,6367,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,40.0,6N17,,,,,,-1.4,sparse,deep,
250,Grand Mesa,2020-02-10,2021-06-01 18:41:26.698651+00:00,,6368,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,30.0,6N17,,,,,,-1.1,sparse,deep,
251,Grand Mesa,2020-02-10,2021-06-01 18:41:26.700050+00:00,,6369,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,20.0,6N17,,,,,,-0.7,sparse,deep,
252,Grand Mesa,2020-02-10,2021-06-01 18:41:26.701477+00:00,,6370,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,10.0,6N17,,,,,,-0.2,sparse,deep,
253,Grand Mesa,2020-02-10,2021-06-01 18:41:26.702830+00:00,,6371,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.034722529381916,-108.19139818818519,4324384.0,743103.0,,12,POINT (743103 4324384),10:40:00-06:00,0.0,6N17,,,,,,0.3,sparse,deep,
254,Grand Mesa,2020-01-29,2021-06-01 18:41:26.817217+00:00,,6403,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,103.0,2S25,,,,,,-7.2,treeless,medium,
255,Grand Mesa,2020-01-29,2021-06-01 18:41:26.818556+00:00,,6404,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,100.0,2S25,,,,,,-8.8,treeless,medium,
256,Grand Mesa,2020-01-29,2021-06-01 18:41:26.819908+00:00,,6405,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,90.0,2S25,,,,,,-7.0,treeless,medium,
257,Grand Mesa,2020-01-29,2021-06-01 18:41:26.821489+00:00,,6406,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,80.0,2S25,,,,,,-5.7,treeless,medium,
258,Grand Mesa,2020-01-29,2021-06-01 18:41:26.822955+00:00,,6407,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,70.0,2S25,,,,,,-4.5,treeless,medium,
259,Grand Mesa,2020-01-29,2021-06-01 18:41:26.824330+00:00,,6408,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,60.0,2S25,,,,,,-3.5,treeless,medium,
260,Grand Mesa,2020-01-29,2021-06-01 18:41:26.825806+00:00,,6409,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,50.0,2S25,,,,,,-2.2,treeless,medium,
261,Grand Mesa,2020-01-29,2021-06-01 18:41:26.827196+00:00,,6410,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,40.0,2S25,,,,,,-1.6,treeless,medium,
262,Grand Mesa,2020-01-29,2021-06-01 18:41:26.828705+00:00,,6411,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,30.0,2S25,,,,,,-1.2,treeless,medium,
263,Grand Mesa,2020-01-29,2021-06-01 18:41:26.830326+00:00,,6412,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,20.0,2S25,,,,,,-1.0,treeless,medium,
264,Grand Mesa,2020-01-29,2021-06-01 18:41:26.831874+00:00,,6413,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,10.0,2S25,,,,,,-0.2,treeless,medium,
265,Grand Mesa,2020-01-29,2021-06-01 18:41:26.833282+00:00,,6414,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01624624511297,-108.16836363030188,4322395.0,745161.0,,12,POINT (745161 4322395),08:50:00-06:00,0.0,2S25,,,,,,-0.2,treeless,medium,
266,Grand Mesa,2020-02-05,2021-06-01 18:41:27.172796+00:00,,6524,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,83.0,1S13,,,,,,-16.7,treeless,shallow,
267,Grand Mesa,2020-02-05,2021-06-01 18:41:27.174169+00:00,,6525,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,80.0,1S13,,,,,,-16.5,treeless,shallow,
268,Grand Mesa,2020-02-05,2021-06-01 18:41:27.175645+00:00,,6526,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,70.0,1S13,,,,,,-17.3,treeless,shallow,
269,Grand Mesa,2020-02-05,2021-06-01 18:41:27.176968+00:00,,6527,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,60.0,1S13,,,,,,-12.4,treeless,shallow,
270,Grand Mesa,2020-02-05,2021-06-01 18:41:27.178496+00:00,,6528,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,50.0,1S13,,,,,,-8.6,treeless,shallow,
271,Grand Mesa,2020-02-05,2021-06-01 18:41:27.179988+00:00,,6529,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,40.0,1S13,,,,,,-6.1,treeless,shallow,
272,Grand Mesa,2020-02-05,2021-06-01 18:41:27.181331+00:00,,6530,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,30.0,1S13,,,,,,-4.4,treeless,shallow,
273,Grand Mesa,2020-02-05,2021-06-01 18:41:27.182922+00:00,,6531,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,20.0,1S13,,,,,,-3.7,treeless,shallow,
274,Grand Mesa,2020-02-05,2021-06-01 18:41:27.184467+00:00,,6532,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,10.0,1S13,,,,,,-2.8,treeless,shallow,
275,Grand Mesa,2020-02-05,2021-06-01 18:41:27.186329+00:00,,6533,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01778927583502,-108.1900592880899,4322508.0,743277.0,,12,POINT (743277 4322508),13:15:00-06:00,0.0,1S13,,,,,,-1.4,treeless,shallow,
276,Grand Mesa,2020-02-04,2021-06-01 18:41:27.324221+00:00,,6573,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,101.0,7N40,,,,,,-17.9,dense,shallow,
277,Grand Mesa,2020-02-04,2021-06-01 18:41:27.325644+00:00,,6574,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,100.0,7N40,,,,,,-15.8,dense,shallow,
278,Grand Mesa,2020-02-04,2021-06-01 18:41:27.326929+00:00,,6575,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,90.0,7N40,,,,,,-11.6,dense,shallow,
279,Grand Mesa,2020-02-04,2021-06-01 18:41:27.328418+00:00,,6576,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,80.0,7N40,,,,,,-7.6,dense,shallow,
280,Grand Mesa,2020-02-04,2021-06-01 18:41:27.329783+00:00,,6577,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,70.0,7N40,,,,,,-5.3,dense,shallow,
281,Grand Mesa,2020-02-04,2021-06-01 18:41:27.331048+00:00,,6578,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,60.0,7N40,,,,,,-4.2,dense,shallow,
282,Grand Mesa,2020-02-04,2021-06-01 18:41:27.332564+00:00,,6579,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,50.0,7N40,,,,,,-3.4,dense,shallow,
283,Grand Mesa,2020-02-04,2021-06-01 18:41:27.333897+00:00,,6580,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,40.0,7N40,,,,,,-2.7,dense,shallow,
284,Grand Mesa,2020-02-04,2021-06-01 18:41:27.335319+00:00,,6581,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,30.0,7N40,,,,,,-2.4,dense,shallow,
285,Grand Mesa,2020-02-04,2021-06-01 18:41:27.336572+00:00,,6582,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,20.0,7N40,,,,,,-2.2,dense,shallow,
286,Grand Mesa,2020-02-04,2021-06-01 18:41:27.337866+00:00,,6583,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,10.0,7N40,,,,,,-1.4,dense,shallow,
287,Grand Mesa,2020-02-04,2021-06-01 18:41:27.339193+00:00,,6584,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03070009869605,-108.16368607491907,4324012.0,745516.0,,12,POINT (745516 4324012),09:18:00-06:00,0.0,7N40,,,,,,-0.6,dense,shallow,
288,Grand Mesa,2020-02-06,2021-06-01 18:41:28.152301+00:00,,6871,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,119.0,9N30,,,,,,-9.9,dense,deep,
289,Grand Mesa,2020-02-06,2021-06-01 18:41:28.153846+00:00,,6872,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,110.0,9N30,,,,,,-12.7,dense,deep,
290,Grand Mesa,2020-02-06,2021-06-01 18:41:28.155173+00:00,,6873,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,100.0,9N30,,,,,,-12.0,dense,deep,
291,Grand Mesa,2020-02-06,2021-06-01 18:41:28.156557+00:00,,6874,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,90.0,9N30,,,,,,-9.5,dense,deep,
292,Grand Mesa,2020-02-06,2021-06-01 18:41:28.157897+00:00,,6875,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,80.0,9N30,,,,,,-7.4,dense,deep,
293,Grand Mesa,2020-02-06,2021-06-01 18:41:28.159315+00:00,,6876,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,70.0,9N30,,,,,,-6.0,dense,deep,
294,Grand Mesa,2020-02-06,2021-06-01 18:41:28.160605+00:00,,6877,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,60.0,9N30,,,,,,-4.8,dense,deep,
295,Grand Mesa,2020-02-06,2021-06-01 18:41:28.161921+00:00,,6878,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,50.0,9N30,,,,,,-3.8,dense,deep,
296,Grand Mesa,2020-02-06,2021-06-01 18:41:28.163417+00:00,,6879,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,40.0,9N30,,,,,,-3.1,dense,deep,
297,Grand Mesa,2020-02-06,2021-06-01 18:41:28.164809+00:00,,6880,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,30.0,9N30,,,,,,-2.4,dense,deep,
298,Grand Mesa,2020-02-06,2021-06-01 18:41:28.166274+00:00,,6881,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,20.0,9N30,,,,,,-1.9,dense,deep,
299,Grand Mesa,2020-02-06,2021-06-01 18:41:28.167545+00:00,,6882,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,10.0,9N30,,,,,,-1.6,dense,deep,
300,Grand Mesa,2020-02-06,2021-06-01 18:41:28.168856+00:00,,6883,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.030795694244674,-108.17615683123114,4323989.0,744436.0,,12,POINT (744436 4323989),09:00:00-06:00,0.0,9N30,,,,,,-1.1,dense,deep,
301,Grand Mesa,2020-01-31,2021-06-01 18:41:28.530360+00:00,,7009,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,96.0,2C6,,,,,,-6.0,treeless,medium,
302,Grand Mesa,2020-01-31,2021-06-01 18:41:28.531742+00:00,,7010,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,90.0,2C6,,,,,,-8.5,treeless,medium,
303,Grand Mesa,2020-01-31,2021-06-01 18:41:28.533099+00:00,,7011,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,80.0,2C6,,,,,,-9.0,treeless,medium,
304,Grand Mesa,2020-01-31,2021-06-01 18:41:28.534470+00:00,,7012,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,70.0,2C6,,,,,,-7.4,treeless,medium,
305,Grand Mesa,2020-01-31,2021-06-01 18:41:28.535883+00:00,,7013,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,60.0,2C6,,,,,,-5.8,treeless,medium,
306,Grand Mesa,2020-01-31,2021-06-01 18:41:28.537368+00:00,,7014,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,50.0,2C6,,,,,,-4.7,treeless,medium,
307,Grand Mesa,2020-01-31,2021-06-01 18:41:28.538700+00:00,,7015,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,40.0,2C6,,,,,,-3.7,treeless,medium,
308,Grand Mesa,2020-01-31,2021-06-01 18:41:28.540158+00:00,,7016,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,30.0,2C6,,,,,,-3.0,treeless,medium,
309,Grand Mesa,2020-01-31,2021-06-01 18:41:28.541474+00:00,,7017,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,20.0,2C6,,,,,,-2.6,treeless,medium,
310,Grand Mesa,2020-01-31,2021-06-01 18:41:28.542775+00:00,,7018,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,10.0,2C6,,,,,,-1.9,treeless,medium,
311,Grand Mesa,2020-01-31,2021-06-01 18:41:28.544122+00:00,,7019,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.059363041043746,-108.21319688285585,4327061.0,741132.0,,12,POINT (741132 4327061),14:05:00-06:00,0.0,2C6,,,,,,-1.3,treeless,medium,
312,Grand Mesa,2020-02-08,2021-06-01 18:41:28.640014+00:00,,7048,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,98.0,1S17,,,,,,-4.2,treeless,shallow,
313,Grand Mesa,2020-02-08,2021-06-01 18:41:28.641497+00:00,,7049,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,90.0,1S17,,,,,,-4.3,treeless,shallow,
314,Grand Mesa,2020-02-08,2021-06-01 18:41:28.642854+00:00,,7050,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,80.0,1S17,,,,,,-6.0,treeless,shallow,
315,Grand Mesa,2020-02-08,2021-06-01 18:41:28.644190+00:00,,7051,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,70.0,1S17,,,,,,-6.4,treeless,shallow,
316,Grand Mesa,2020-02-08,2021-06-01 18:41:28.645576+00:00,,7052,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,60.0,1S17,,,,,,-5.5,treeless,shallow,
317,Grand Mesa,2020-02-08,2021-06-01 18:41:28.646907+00:00,,7053,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,50.0,1S17,,,,,,-4.9,treeless,shallow,
318,Grand Mesa,2020-02-08,2021-06-01 18:41:28.648172+00:00,,7054,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,40.0,1S17,,,,,,-3.9,treeless,shallow,
319,Grand Mesa,2020-02-08,2021-06-01 18:41:28.649540+00:00,,7055,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,30.0,1S17,,,,,,-3.0,treeless,shallow,
320,Grand Mesa,2020-02-08,2021-06-01 18:41:28.651036+00:00,,7056,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,20.0,1S17,,,,,,-2.1,treeless,shallow,
321,Grand Mesa,2020-02-08,2021-06-01 18:41:28.652431+00:00,,7057,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,10.0,1S17,,,,,,-1.1,treeless,shallow,
322,Grand Mesa,2020-02-08,2021-06-01 18:41:28.653838+00:00,,7058,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:30:00-06:00,0.0,1S17,,,,,,-0.6,treeless,shallow,
323,Grand Mesa,2020-02-10,2021-06-01 18:41:28.667704+00:00,,7059,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03565288415065,-108.19973608354715,4324465.0,742378.0,,12,POINT (742378 4324465),14:37:00-06:00,98.0,5N11,,,,,,-2.6,sparse,medium,
324,Grand Mesa,2020-02-10,2021-06-01 18:41:28.669109+00:00,,7060,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03565288415065,-108.19973608354715,4324465.0,742378.0,,12,POINT (742378 4324465),14:37:00-06:00,90.0,5N11,,,,,,-2.7,sparse,medium,
325,Grand Mesa,2020-02-10,2021-06-01 18:41:28.670473+00:00,,7061,https://doi.org/10.5067/DUD2VZEVBJ7S,2021-05-30,,temperature,,,39.03565288415065,-108.19973608354715,4324465.0,742378.0,,12,POINT (742378 4324465),14:37:00-06:00,80.0,5N11,,,,,,-4.7,sparse,medium,
